Index,CID,URL (Small),"URL (Large, Watermarked)",Tags
884,79753024,https://t3.ftcdn.net/jpg/00/79/75/30/240_F_79753024_Mxx9x60lF0PidsGt0tCZioeVxi2wFjiR.jpg,https://as2.ftcdn.net/jpg/00/79/75/30/1000_F_79753024_Mxx9x60lF0PidsGt0tCZioeVxi2wFjiR.jpg,setter;dog;irish;wet;animal;pet;nature;red;outside;cute;brown;sports;dogs;car;green;looks;happy;fun;outdoor;frisbee;funny;breed;doggy;sport;joy;dirt;dirty;sand;mud;head;sitting;domestic;mammal;competition;plastic;playful;canine;puppy;pedigree;disc;intelligent;behavior;obedient;clever;obedience;detail
885,97960241,https://t3.ftcdn.net/jpg/00/97/96/02/240_F_97960241_CAl1OnfgMsttRMN8EKLfkO12n99uOVzR.jpg,https://as2.ftcdn.net/jpg/00/97/96/02/1000_F_97960241_CAl1OnfgMsttRMN8EKLfkO12n99uOVzR.jpg,hund;haustier;jack russel;terrier;strand;freund;welpe;pazifik;liebenswert;domestiziert;hündisch;frisbee;gischt;klein;sommer;lustig;männlich;tiere;schwarz;niedlich;natur;outdoor;portrait;rennen;sand;meer;laufen;weiß;jung;schnell;ozean;marine;spritzer;terrain;draußen;nass;beautiful
886,534761,https://t3.ftcdn.net/jpg/00/00/53/47/240_F_534761_uNtYZi2uQjbuvRbc89XghENPYiEOuQ.jpg,https://as2.ftcdn.net/jpg/00/00/53/47/1000_F_534761_uNtYZi2uQjbuvRbc89XghENPYiEOuQ.jpg,hund;frisbee;action;catch;sprung;jump;shepherd
887,107756021,https://t3.ftcdn.net/jpg/01/07/75/60/240_F_107756021_JjP5pdlMKPAd06PS7yOK8ssgJt2Wzua9.jpg,https://as2.ftcdn.net/jpg/01/07/75/60/1000_F_107756021_JjP5pdlMKPAd06PS7yOK8ssgJt2Wzua9.jpg,cane;cane felice;cani;dog;dogs;frisbee;golden retriever;labrador;labrador frisbee;labrador golden retriever;pallina;retriever;cane gioco;gioco
888,89036464,https://t3.ftcdn.net/jpg/00/89/03/64/240_F_89036464_xuXyR1E5kojMVmiXT3yDmI7GTVeQGTl3.jpg,https://as2.ftcdn.net/jpg/00/89/03/64/1000_F_89036464_xuXyR1E5kojMVmiXT3yDmI7GTVeQGTl3.jpg,pet;fall;dog;park;jumping;frisbee;catching;foliage;flight;activity;animal;autumn;catch;flying disk;funny;game;grass;green;jrt;jack russell;leaf;motion;movement;orange;outdoor;pedigree;playing;sport;terrier;walking
889,97960283,https://t3.ftcdn.net/jpg/00/97/96/02/240_F_97960283_ezNoRLyK6xa9d8Ca3ZUQH3YZ2lnsEbZi.jpg,https://as2.ftcdn.net/jpg/00/97/96/02/1000_F_97960283_ezNoRLyK6xa9d8Ca3ZUQH3YZ2lnsEbZi.jpg,hund;haustier;jack russel;terrier;strand;freund;welpe;pazifik;liebenswert;domestiziert;hündisch;frisbee;gischt;klein;sommer;lustig;männlich;tiere;schwarz;niedlich;natur;outdoor;portrait;rennen;sand;meer;laufen;weiß;jung;schnell;ozean;marine;spritzer;terrain;draußen;nass;beautiful
890,114619415,https://t3.ftcdn.net/jpg/01/14/61/94/240_F_114619415_dOqDF8H1eGHZ9BOEAqXg0CNTT8gUOJBr.jpg,https://as2.ftcdn.net/jpg/01/14/61/94/1000_F_114619415_dOqDF8H1eGHZ9BOEAqXg0CNTT8gUOJBr.jpg,collie;border;dog;white;background;close;up;animal;view;domestic;mammal;pet;canine;purebred;looking;brown;portrait;grass;chocolate;young;cute;one;happy;cheerful;sun;summer;outdoors;active;catch;frisbee;flying disk;sport;agility;playing;obedient;jumping;open mouth
891,72047737,https://t3.ftcdn.net/jpg/00/72/04/77/240_F_72047737_mhhKVaj3ULoWZfwsqZYSjf2FHZnnAisn.jpg,https://as2.ftcdn.net/jpg/00/72/04/77/1000_F_72047737_mhhKVaj3ULoWZfwsqZYSjf2FHZnnAisn.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
892,109449387,https://t3.ftcdn.net/jpg/01/09/44/93/240_F_109449387_zqz8ULCO0xHegtuNMtcDM9njO2KSfYbV.jpg,https://as2.ftcdn.net/jpg/01/09/44/93/1000_F_109449387_zqz8ULCO0xHegtuNMtcDM9njO2KSfYbV.jpg,jack russell;dog;doggy;puppy;pup;terrier;dogs;animal;cute;domestic;fun;funny;canine;brown;white;young;little;small;outdoors;day;summer;mammal;friend;pedigree;breed;purebred;pedigreed;thoroughbred;hound;green;grass;park;nobody;one;single;tongue;pink;red;collar;dog collar;playing;playful;frisky;frisbee;orange;plate;disc;looking;waiting;breathing
893,77135204,https://t3.ftcdn.net/jpg/00/77/13/52/240_F_77135204_5p849WvncjAJ9LbqBBzrXOXoBHQfMUGH.jpg,https://as2.ftcdn.net/jpg/00/77/13/52/1000_F_77135204_5p849WvncjAJ9LbqBBzrXOXoBHQfMUGH.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter;rennen;laufen
894,82411027,https://t3.ftcdn.net/jpg/00/82/41/10/240_F_82411027_sYBw4J8GQ33AnA8TBIDECJENWmrPvvwd.jpg,https://as2.ftcdn.net/jpg/00/82/41/10/1000_F_82411027_sYBw4J8GQ33AnA8TBIDECJENWmrPvvwd.jpg,20-25 years;beach;bikini;bikini top;blond hair;caucasian appearance;european;clear sky;close-up;color image;day;holding;long hair;one person;one woman only;women;one young woman only;outdoors;photography;plastic disc;playing;sea;semi naked;side view;profile;standing;swimwear;three-quarter length;vertical;water;young adult;leisure activity;lifestyles;vacations;frisbee;travel;tropical;rest;relaxing;relaxation;20-24 years;20;20 s;20s;below 25-29;twenties;twenty;twenty something;travel destinations;coast;coastline;geological formation;land;sand;seashore;seaside;shore;shoreline;natural;beaches;refreshment;costume;swimming suit;two-piece;blond-hair;blonde;blondish;blondness;brown hair;fair-haired;light-haired;yellowish hair;caucasian-ethnicity;caucasic;caucasoid;light-skinned;white person;caucasia;caucasian language;close up;close ups;close-ups;at close range;very close;de prū s;primer plano;color;colored;colorimage;colors;color-image;colour image;colour;colours;colour-image;hold;hand;keeping;material possession;take hold;held;holds;long-hair;long-hairs;longhaired;hair;hairs;long hairs;1 person only;alone;being;humen;human being;individual;living;living being;one;one person only;one-person;only 1 person;only one person;person;single;solo;1 female human only;1 female only;1 human only;1-woman only;female humen;female only;one female human only;one female only;one human only;one-woman only;one young-woman only;one young adult women;one young adult woman only;one young female only;one young human only;one young women;1 young adult women;1 young adult woman only;1 young female only;1 young human only;1 young woman only;young women;building structure;exterior;exteriors;out of doors;out-of-doors;outdoor;outside;outsides;alfresco;photography themes;pictorial representation;picture taking;picturing;photo;photo graphy;photo-graphy;photographs;photos;activity;musical performance;performing;acting;action;semi-naked;seminaked;side-views;side profile;side views;side-profile;represent;side-view;sideview;profiles;motion;position;status;stood;stand;swim-wear;swimming;swimming costume;swimsuit;bathing costume;bathing suit;swim wear;vetements de bain;badekleidung;ropa de bano;perpendicular;plumb;upright;vertically;adult;young;youth;youthful;young adults;leisure-activity;spare time;spare-time;free time;free-time;lifestyle;manner;mode;modus vivendi;style;fashion;life style;life-style;way;style de vie;lebensstil;estilo de vida;vacation;holiday;leisure;leisure time;vacances;ferien;vacaciones;rubberball
895,94755236,https://t3.ftcdn.net/jpg/00/94/75/52/240_F_94755236_01APKTcbBHmBL7mNHO0pzWQgAkX5jVSZ.jpg,https://as2.ftcdn.net/jpg/00/94/75/52/1000_F_94755236_01APKTcbBHmBL7mNHO0pzWQgAkX5jVSZ.jpg,collie;welpe;welpen;hund;hunde;haustier;colliewelpen;zusammen;neugier;neugierig;frisbee;spielzeug;geschwister;gemeinsam;wurf;zucht;hundezucht;niedlich;tierkind;tierbaby;baby;klein;jung;wiese;knuddelig;gras
896,107756273,https://t3.ftcdn.net/jpg/01/07/75/62/240_F_107756273_F05Yz0zh2SIsbQWcPsjnpVknU5vsm0Ls.jpg,https://as2.ftcdn.net/jpg/01/07/75/62/1000_F_107756273_F05Yz0zh2SIsbQWcPsjnpVknU5vsm0Ls.jpg,cane;cane felice;cani;dog;dogs;frisbee;golden retriever;labrador;labrador frisbee;labrador golden retriever;pallina;retriever;cane gioco;gioco
897,107756432,https://t3.ftcdn.net/jpg/01/07/75/64/240_F_107756432_pcG0XTuBqVTJ6R7PreWsohn1LaIgfJsL.jpg,https://as2.ftcdn.net/jpg/01/07/75/64/1000_F_107756432_pcG0XTuBqVTJ6R7PreWsohn1LaIgfJsL.jpg,cane;cane felice;cani;dog;dogs;frisbee;golden retriever;labrador;labrador frisbee;labrador golden retriever;pallina;retriever;cane gioco;gioco
898,82502831,https://t3.ftcdn.net/jpg/00/82/50/28/240_F_82502831_jALnHUvEPRV6WH6RPAdkMre8BDrQZSF9.jpg,https://as2.ftcdn.net/jpg/00/82/50/28/1000_F_82502831_jALnHUvEPRV6WH6RPAdkMre8BDrQZSF9.jpg,20-25 years;beach;bikini;bikini top;blond hair;caucasian appearance;european;clear sky;close-up;color image;day;holding;long hair;one person;one woman only;women;one young woman only;outdoors;photography;plastic disc;playing;sea;semi naked;side view;profile;standing;swimwear;three-quarter length;vertical;water;young adult;leisure activity;lifestyles;vacations;frisbee;travel;tropical;rest;relaxing;relaxation;20-24 years;20;20 s;20s;below 25-29;twenties;twenty;twenty something;travel destinations;coast;coastline;geological formation;land;sand;seashore;seaside;shore;shoreline;natural;beaches;refreshment;costume;swimming suit;two-piece;blond-hair;blonde;blondish;blondness;brown hair;fair-haired;light-haired;yellowish hair;caucasian-ethnicity;caucasic;caucasoid;light-skinned;white person;caucasia;caucasian language;close up;close ups;close-ups;at close range;very close;de prū s;primer plano;color;colored;colorimage;colors;color-image;colour image;colour;colours;colour-image;hold;hand;keeping;material possession;take hold;held;holds;long-hair;long-hairs;longhaired;hair;hairs;long hairs;1 person only;alone;being;humen;human being;individual;living;living being;one;one person only;one-person;only 1 person;only one person;person;single;solo;1 female human only;1 female only;1 human only;1-woman only;female humen;female only;one female human only;one female only;one human only;one-woman only;one young-woman only;one young adult women;one young adult woman only;one young female only;one young human only;one young women;1 young adult women;1 young adult woman only;1 young female only;1 young human only;1 young woman only;young women;building structure;exterior;exteriors;out of doors;out-of-doors;outdoor;outside;outsides;alfresco;photography themes;pictorial representation;picture taking;picturing;photo;photo graphy;photo-graphy;photographs;photos;activity;musical performance;performing;acting;action;semi-naked;seminaked;side-views;side profile;side views;side-profile;represent;side-view;sideview;profiles;motion;position;status;stood;stand;swim-wear;swimming;swimming costume;swimsuit;bathing costume;bathing suit;swim wear;vetements de bain;badekleidung;ropa de bano;perpendicular;plumb;upright;vertically;adult;young;youth;youthful;young adults;leisure-activity;spare time;spare-time;free time;free-time;lifestyle;manner;mode;modus vivendi;style;fashion;life style;life-style;way;style de vie;lebensstil;estilo de vida;vacation;holiday;leisure;leisure time;vacances;ferien;vacaciones;rubberball
899,85112006,https://t3.ftcdn.net/jpg/00/85/11/20/240_F_85112006_CXsPrU0smhMJX2VdpnT3XPYXOcJ4uXgx.jpg,https://as2.ftcdn.net/jpg/00/85/11/20/1000_F_85112006_CXsPrU0smhMJX2VdpnT3XPYXOcJ4uXgx.jpg,father;son;boy;dad;playing;disc golf;park;sport;together;male;summer;frisbee;play;active;father's day;outdoors
900,114870828,https://t3.ftcdn.net/jpg/01/14/87/08/240_F_114870828_DERXdfxcCwa5CJpUckbb5QTI8REJU34X.jpg,https://as2.ftcdn.net/jpg/01/14/87/08/1000_F_114870828_DERXdfxcCwa5CJpUckbb5QTI8REJU34X.jpg,toy;adult;dog;frisbee;garden;labrador;labrador retriever;outdoors;pedigree;pet;playing;purebred;summer;sunny
901,72176570,https://t3.ftcdn.net/jpg/00/72/17/65/240_F_72176570_u7jok7j9X7bFdTpZL6icLfwW73FboSGY.jpg,https://as2.ftcdn.net/jpg/00/72/17/65/1000_F_72176570_u7jok7j9X7bFdTpZL6icLfwW73FboSGY.jpg,beach;flip flops;flip;flop;swimsuit;swimwear;green;summer;bag;travel;closeup;coastal;coast;leisure;shore;glasses;sunglasses;nobody;tropical;seaside;hat;sand;holiday;straw;sun;recreation;lifestyle;blue;tropic;tourism;seashore;enjoyment;sea;turquoise;water;sandy;coastline;exotic;vacation;accessory;swim;equipment;sunbathing;sky;resort;background;seashell;sunblock;sport;frisbee
902,77134892,https://t3.ftcdn.net/jpg/00/77/13/48/240_F_77134892_wxjfuk93t2yhn28SjfzcGoCUJMLXjYPW.jpg,https://as2.ftcdn.net/jpg/00/77/13/48/1000_F_77134892_wxjfuk93t2yhn28SjfzcGoCUJMLXjYPW.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter;rennen;laufen
903,112737679,https://t3.ftcdn.net/jpg/01/12/73/76/240_F_112737679_JaSJKJbPz9pOqH0phmPtRbJTEFy1WTjf.jpg,https://as2.ftcdn.net/jpg/01/12/73/76/1000_F_112737679_JaSJKJbPz9pOqH0phmPtRbJTEFy1WTjf.jpg,summer;spring;meadow;glade;park;grass;green;black;white;red;striped;jeans;pleasure;movement;one;together;friend;curly;lad;boy;outdoor;childhood;child;hand;standing;jump;kid;shadow;walk;rest;leisure;free time;pet;love;nature;young;dexterous;disc;good mood;frisbee;towheaded;flying;dog;faithful;jaws;tail;naughty;training;owner;game
904,66702382,https://t3.ftcdn.net/jpg/00/66/70/23/240_F_66702382_gwqvDnwytsEb6rLJiG5w3VZpDL7Is0hO.jpg,https://as2.ftcdn.net/jpg/00/66/70/23/1000_F_66702382_gwqvDnwytsEb6rLJiG5w3VZpDL7Is0hO.jpg,ディスクゴルフ;ディスクキャッチャー;フライングディスクキャッチャー;フリスビーキャッチャー;フライングディスクゴール;フライイングディスクキャッチャー;ディスクゴール;フリスビーゴルフ;フライングディスク;ゴール;フライイングディスク;スポーツ;遊び;ディスキャッチャー;芝;芝生;緑;グリーン
905,111379896,https://t3.ftcdn.net/jpg/01/11/37/98/240_F_111379896_6CgHgkjoITg5CF527QKj0IZJFn0nHS5E.jpg,https://as2.ftcdn.net/jpg/01/11/37/98/1000_F_111379896_6CgHgkjoITg5CF527QKj0IZJFn0nHS5E.jpg,jack russell;dog;doggy;puppy;pup;terrier;dogs;animal;cute;domestic;fun;funny;canine;brown;white;young;little;small;outdoors;summer;nature;mammal;friend;pedigree;breed;purebred;pedigreed;thoroughbred;hound;green;grass;park;nobody;one;single;tongue;pink;red;collar;dog collar;playing;playful;frisky;frisbee;orange;plate;disc;looking;waiting;breathing
906,72717607,https://t3.ftcdn.net/jpg/00/72/71/76/240_F_72717607_hPwJvq4Y5s5KnDZZ0V8qWVHo0OrHUVX2.jpg,https://as2.ftcdn.net/jpg/00/72/71/76/1000_F_72717607_hPwJvq4Y5s5KnDZZ0V8qWVHo0OrHUVX2.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
907,30233688,https://t3.ftcdn.net/jpg/00/30/23/36/240_F_30233688_9QZ2UzRRyREMQ9r9orsWH5MUi9XJzBaz.jpg,https://as2.ftcdn.net/jpg/00/30/23/36/1000_F_30233688_9QZ2UzRRyREMQ9r9orsWH5MUi9XJzBaz.jpg,active;aged;elderly;grandmother;person;play;senior;woman;beach;frisbee;young;activity;adult;age;care;coast;disc;female;fit;fun;grandma;grandmum;happiness;happy;healthy;holiday;human;jumping;lucky;old;outdoors;pension;pensioner;people;plastic;player;recreation;relax;relaxation;run;sea;shore;smiling;summer;throw;toss;walk;white
908,66698743,https://t3.ftcdn.net/jpg/00/66/69/87/240_F_66698743_hqGT1kRoiFH03iHb9zaX85EacOrMg4JE.jpg,https://as2.ftcdn.net/jpg/00/66/69/87/1000_F_66698743_hqGT1kRoiFH03iHb9zaX85EacOrMg4JE.jpg,ディスクゴルフ;ディスクキャッチャー;フライングディスクキャッチャー;フリスビーキャッチャー;フライングディスクゴール;フライイングディスクキャッチャー;ディスクゴール;フリスビーゴルフ;フライングディスク;ゴール;フライイングディスク;スポーツ;遊び;ディスキャッチャー
909,16927855,https://t3.ftcdn.net/jpg/00/16/92/78/240_F_16927855_f8nWBvCsKk9faqawSNFs1NTwmpqB5sKb.jpg,https://as2.ftcdn.net/jpg/00/16/92/78/1000_F_16927855_f8nWBvCsKk9faqawSNFs1NTwmpqB5sKb.jpg,flying disk;action;active;animal;breed;canine;carnivore;clever;competition;cute;dog;doggy;domestic;effort;faithful;fast;fetch;frisbee;grass;green;horizontal;intelligent;loyal;loyalty;mammal;movement;obedience;obedient;outdoor;pedigree;pedigreed;pet;playful;purebred;purebred dog;running;show;trained;willing;work
910,72048301,https://t3.ftcdn.net/jpg/00/72/04/83/240_F_72048301_LqxUEsfxU3QMeqDhnZqvp089MZHN4IvG.jpg,https://as2.ftcdn.net/jpg/00/72/04/83/1000_F_72048301_LqxUEsfxU3QMeqDhnZqvp089MZHN4IvG.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
911,64401679,https://t3.ftcdn.net/jpg/00/64/40/16/240_F_64401679_VYkJRYLgH5LIyERrrKzabSu67Dvn0hZL.jpg,https://as2.ftcdn.net/jpg/00/64/40/16/1000_F_64401679_VYkJRYLgH5LIyERrrKzabSu67Dvn0hZL.jpg,dünen;frühling;gezeiten-;golden retriever;meer;nordsee;ozean;salzwasser;schwimmen;sommer;strand;welle;apportieren;ball;frisbee;glücklich;hund;kraftvoll;laufen;lustig;nass;retriever;sand;springen;tier;wasser
912,30232614,https://t3.ftcdn.net/jpg/00/30/23/26/240_F_30232614_FN087Ib6Gxmu58yWeW8GtXE1lcOoLH4Q.jpg,https://as2.ftcdn.net/jpg/00/30/23/26/1000_F_30232614_FN087Ib6Gxmu58yWeW8GtXE1lcOoLH4Q.jpg,active;activity;beach;body;carefree;catch;female;frisbee;fun;boy;happiness;hot;love;motion;ocean;outdoors;people;play;sand;sea;suit;summer;summertime;swim;swimsuit;vacation;water;woman;young;father;dad;son;family;little
913,7769868,https://t3.ftcdn.net/jpg/00/07/76/98/240_F_7769868_kF9Zu9ORXwIF4lHpJ8Cy8qststnrp6SQ.jpg,https://as2.ftcdn.net/jpg/00/07/76/98/1000_F_7769868_kF9Zu9ORXwIF4lHpJ8Cy8qststnrp6SQ.jpg,coastline;beautiful;shoreline;happiness;vacation;tranquil;teenager;sunshine;feminine;twenties;serenity;gorgeous;perfect;tranquility;perfection;relaxation;adolescent;attractive;fun;healthy;fitness;outside;relaxed;friends;frisbee;purity;pretty;health;beauty;blonde;figure;female;summer;ocean;sport;water;woman;beach;games;sunny;white;blond;shore;coast;blue;girl;sand;sea;fit
914,82346313,https://t3.ftcdn.net/jpg/00/82/34/63/240_F_82346313_uMI6e3timsBR3MydSXsaHhwoX8AcsZfd.jpg,https://as2.ftcdn.net/jpg/00/82/34/63/1000_F_82346313_uMI6e3timsBR3MydSXsaHhwoX8AcsZfd.jpg,beach;playing;outdoor;frisbee;coast;shore;fun;activity;tropical;seaside;sand;active;summer;caucasian;daughter;caribbean;girl;playful;joy;kid;seashore;enjoyment;sea;child;vacation;little;game;ocean;play;happiness;swim;outdoors;swimsuit;carefree;beautiful;catch;warm;toddler;pink;pleasure;resort;sport;adorable;cheerful;flying disc;holiday;people;summertime;throwing;white
915,30233638,https://t3.ftcdn.net/jpg/00/30/23/36/240_F_30233638_1NQB2I52fq1m5vpRyyMWKvgVbeUd8Vq0.jpg,https://as2.ftcdn.net/jpg/00/30/23/36/1000_F_30233638_1NQB2I52fq1m5vpRyyMWKvgVbeUd8Vq0.jpg,active;adult;age;beach;elderly;female;frisbee;grandmother;holiday;play;senior;summer;white;woman;activity;aged;care;coast;disc;fit;fun;grandma;grandmum;happiness;happy;healthy;human;jumping;lucky;old;outdoors;pension;pensioner;people;person;plastic;player;recreation;relax;relaxation;run;sea;shore;smiling;throw;toss;walk;young
916,61994649,https://t3.ftcdn.net/jpg/00/61/99/46/240_F_61994649_LGokfyEyNh0UPYuBAN3CxQf8U5vMRztc.jpg,https://as2.ftcdn.net/jpg/00/61/99/46/1000_F_61994649_LGokfyEyNh0UPYuBAN3CxQf8U5vMRztc.jpg,fun;run;joy;sea;pet;dog;sand;ears;jump;cute;play;nose;stick;white;sweet;black;doggy;funny;young;beach;puppy;water;sandy;happy;mammal;yellow;active;poland;friend;baltic;french;lovely;canine;nature;little;animal;outdoor;scenery;outside;bulldog;charming;activity;champion;portrait;adorable;domestic;happiness;disc;flying;frisbee
917,109148152,https://t3.ftcdn.net/jpg/01/09/14/81/240_F_109148152_Vdjn7MLgoQR4PigGs9ACYXIAkPZcBY7W.jpg,https://as2.ftcdn.net/jpg/01/09/14/81/1000_F_109148152_Vdjn7MLgoQR4PigGs9ACYXIAkPZcBY7W.jpg,fun;game;girl;people;female;person;nature;happiness;white;adult;young;beautiful;park;summer;family;healthy;cheerful;leisure;holiday;vacation;sport;woman;plastic;outdoor;recreation;outside;caucasian;happy;action;active;motion;toss;weekend;play;shorts;disc;flying;smiling;sunglasses;throwing;throw;frisbee;tossing
918,110219988,https://t3.ftcdn.net/jpg/01/10/21/99/240_F_110219988_hD8qorTwfccCytAm6cM6e9hwLIEDVS12.jpg,https://as2.ftcdn.net/jpg/01/10/21/99/1000_F_110219988_hD8qorTwfccCytAm6cM6e9hwLIEDVS12.jpg,dog;playing;funny;running;fetching;green;flying disk;action;active;activity;animal;catching;cute;doggy;enjoying;frisbee;fun;game;grass;happy;jack russell;joy;meadow;outdoor;outside;pet;plastic disk;retrieving;skill;summer;terrier;toy
919,72046246,https://t3.ftcdn.net/jpg/00/72/04/62/240_F_72046246_AICzBhz7Yg4fcvA7JVoNn1k0j6hQ9Aw9.jpg,https://as2.ftcdn.net/jpg/00/72/04/62/1000_F_72046246_AICzBhz7Yg4fcvA7JVoNn1k0j6hQ9Aw9.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
920,61994667,https://t3.ftcdn.net/jpg/00/61/99/46/240_F_61994667_elUXfcTWMcz82xoeVkesyXBv5zgMc7u6.jpg,https://as2.ftcdn.net/jpg/00/61/99/46/1000_F_61994667_elUXfcTWMcz82xoeVkesyXBv5zgMc7u6.jpg,fun;run;joy;sea;pet;dog;sand;ears;jump;cute;play;nose;stick;white;sweet;black;doggy;funny;young;beach;puppy;water;sandy;happy;mammal;yellow;active;poland;friend;baltic;french;lovely;canine;nature;little;animal;outdoor;scenery;outside;bulldog;charming;activity;champion;portrait;adorable;domestic;happiness;disc;flying;frisbee
921,110451214,https://t3.ftcdn.net/jpg/01/10/45/12/240_F_110451214_3l6l4OeWjD4pnIkxW0R2SmC2QHyacEDW.jpg,https://as2.ftcdn.net/jpg/01/10/45/12/1000_F_110451214_3l6l4OeWjD4pnIkxW0R2SmC2QHyacEDW.jpg,spring;active;smile;dog;summer;pet;white;casual;black;field;kid;laugh;young;happy;carefree;green;play;lifestyle;curly-haired;cheerful;preschool;joy;grass;child;cute;leisure;meadow;puppy;blonde;outdoor;yard;blond;fun;childhood;frisbee;healthy;boy;action;recreation;little
922,74017030,https://t3.ftcdn.net/jpg/00/74/01/70/240_F_74017030_txTXYvj7MAkG7cxPQLBt3W1c1wmNEeSx.jpg,https://as2.ftcdn.net/jpg/00/74/01/70/1000_F_74017030_txTXYvj7MAkG7cxPQLBt3W1c1wmNEeSx.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter;rennen;laufen
923,23539589,https://t3.ftcdn.net/jpg/00/23/53/95/240_F_23539589_YDaQBrJcLeaUq1IFYvUVP3Rh83nRiun7.jpg,https://as2.ftcdn.net/jpg/00/23/53/95/1000_F_23539589_YDaQBrJcLeaUq1IFYvUVP3Rh83nRiun7.jpg,whippet;spielend;welpe;junghund;frisbee;freude;spass;auslauf;unterhaltung;hund;freundschaft;beziehung;rasse;wiese;frei;spielen;toben
924,107864347,https://t3.ftcdn.net/jpg/01/07/86/43/240_F_107864347_L6mR9ZDK56PGA6O0BYfTKa116bAnSj1e.jpg,https://as2.ftcdn.net/jpg/01/07/86/43/1000_F_107864347_L6mR9ZDK56PGA6O0BYfTKa116bAnSj1e.jpg,samoyed;samoyed dog;adorable;adult;animal;attractive;beautiful;breed;cute;dog;friendly;frisbee;funny;game;happiness;happy;only dog;outdoor;park;pedigree;pet;plate;play;purebred;run;summer;white;young
925,66698843,https://t3.ftcdn.net/jpg/00/66/69/88/240_F_66698843_nPnOgi5q2NqKUXUO1oFHPToGLhxExwXa.jpg,https://as2.ftcdn.net/jpg/00/66/69/88/1000_F_66698843_nPnOgi5q2NqKUXUO1oFHPToGLhxExwXa.jpg,ディスクゴルフ;ディスクキャッチャー;フライングディスクキャッチャー;フリスビーキャッチャー;フライングディスクゴール;フライイングディスクキャッチャー;ディスクゴール;フリスビーゴルフ;フライングディスク;ゴール;フライイングディスク;スポーツ;遊び;ディスキャッチャー
926,112737715,https://t3.ftcdn.net/jpg/01/12/73/77/240_F_112737715_PsiqDUj59S38CL1VVGx5s3pCca0hsIy7.jpg,https://as2.ftcdn.net/jpg/01/12/73/77/1000_F_112737715_PsiqDUj59S38CL1VVGx5s3pCca0hsIy7.jpg,summer;spring;meadow;glade;park;grass;green;black;white;red;striped;jeans;pleasure;movement;one;together;friend;curly;lad;boy;outdoor;childhood;child;hand;standing;jump;kid;shadow;walk;rest;leisure;free time;pet;love;nature;young;dexterous;disc;good mood;frisbee;towheaded;flying;dog;faithful;jaws;tail;naughty;training;owner;game
927,72047891,https://t3.ftcdn.net/jpg/00/72/04/78/240_F_72047891_twp8Q7SrCatZdjQCzW0H6Zesg2tzBrBv.jpg,https://as2.ftcdn.net/jpg/00/72/04/78/1000_F_72047891_twp8Q7SrCatZdjQCzW0H6Zesg2tzBrBv.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
928,64402222,https://t3.ftcdn.net/jpg/00/64/40/22/240_F_64402222_QdHb4IDR51uvxWyZK9QFoDugZANVeULv.jpg,https://as2.ftcdn.net/jpg/00/64/40/22/1000_F_64402222_QdHb4IDR51uvxWyZK9QFoDugZANVeULv.jpg,dünen;frühling;gezeiten-;golden retriever;meer;nordsee;ozean;salzwasser;schwimmen;sommer;strand;welle;apportieren;ball;frisbee;glücklich;hund;kraftvoll;laufen;lustig;nass;retriever;sand;springen;tier;wasser
929,112737522,https://t3.ftcdn.net/jpg/01/12/73/75/240_F_112737522_ufrGkz39NybHQ1eOY8DiNkzlsvf8u4Be.jpg,https://as2.ftcdn.net/jpg/01/12/73/75/1000_F_112737522_ufrGkz39NybHQ1eOY8DiNkzlsvf8u4Be.jpg,summer;spring;meadow;glade;park;grass;green;black;white;red;striped;jeans;pleasure;movement;one;together;friend;curly;lad;boy;outdoor;childhood;child;hand;standing;jump;kid;shadow;walk;rest;leisure;free time;pet;love;nature;young;dexterous;disc;good mood;frisbee;towheaded;flying;dog;faithful;jaws;tail;naughty;training;owner;game
